tumor_001, 30741, 84714, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 47549, 94772, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72019, 123131, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 71965, 124545, 1, 1, 1, 0, 1, 1, 1, 1, 1
tumor_001, 72740, 122976, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 56320, 122088, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73792, 123584, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71674, 126343, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73280, 127040, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 8012, 132532, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71801, 123176, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 56550, 132216, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71507, 133375, 1, 1, 0, 1, 1, 0, 0, 0, 0
tumor_001, 71632, 133126, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 70090, 134476, 0, 0, 0, 1, 1, 0, 1, 1, 0
tumor_001, 72214, 125286, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 36196, 100685, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 68672, 126656, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 26048, 116928, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70461, 125875, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71521, 124416, 0, 0, 1, 1, 1, 1, 0, 1, 1
tumor_001, 29047, 93472, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 38858, 81754, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 36672, 73024, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 50496, 78528, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71863, 123164, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 73408, 126272, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70471, 126293, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 17728, 122560, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71357, 132673, 0, 0, 0, 0, 1, 1, 1, 1, 1
tumor_001, 72651, 124047, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 19264, 82624, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70369, 126343, 0, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 31680, 77632, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72256, 126272, 1, 1, 1, 1, 0, 0, 0, 0, 0
tumor_001, 43456, 82752, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 50493, 129087, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 42944, 82112, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70512, 125535, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71874, 123677, 0, 0, 0, 1, 1, 0, 1, 1, 1
tumor_001, 49145, 91150, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71769, 133065, 1, 1, 1, 1, 1, 0, 1, 0, 0
tumor_001, 72201, 123009, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71791, 123260, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 68672, 134080, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72344, 125375, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72187, 122956, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71100, 125167, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70757, 134207, 1, 1, 1, 1, 1, 0, 1, 0, 0
tumor_001, 71399, 126615, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70432, 125399, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71544, 133419, 1, 1, 0, 1, 1, 0, 0, 0, 0
tumor_001, 74816, 124352, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70973, 124939, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70781, 133852, 0, 0, 1, 1, 1, 1, 1, 1, 1
tumor_001, 43328, 82752, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70720, 134192, 1, 1, 1, 1, 1, 0, 1, 1, 0
tumor_001, 70268, 124881, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 72008, 123346, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 15563, 82236, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72132, 124131, 1, 0, 1, 1, 1, 1, 1, 1, 1
tumor_001, 35322, 81958, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72638, 128342, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70711, 126466, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 72356, 124747, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 26943, 79190, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 47734, 83326, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73149, 124871, 1, 1, 1, 1, 1, 0, 0, 0, 0
tumor_001, 72378, 123408, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 23744, 76736, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72896, 125504, 1, 1, 1, 1, 0, 0, 0, 0, 0
tumor_001, 72037, 132648, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 70746, 125765, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73664, 127040, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 30144, 69312, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 69956, 134496, 0, 0, 0, 0, 1, 0, 1, 1, 0
tumor_001, 70626, 124970, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72824, 124456, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71803, 125041, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73536, 124480, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 68544, 126912, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70254, 125372, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 23744, 74944, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72885, 124368, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70323, 124249, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_001, 60992, 130240, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72548, 124854, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72826, 123238, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_001, 71641, 126531, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71305, 125899, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 34880, 72512, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70942, 126428, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 62144, 133056, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 74688, 123840, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71490, 124055, 0, 0, 0, 0, 1, 1, 0, 0, 1
tumor_001, 51327, 83985, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72542, 124204, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70683, 127662, 0, 0, 0, 0, 1, 0, 1, 1, 0
tumor_001, 71695, 124732, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71900, 122704, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_001, 71604, 126048, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 35136, 79296, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71360, 133440, 1, 1, 1, 1, 0, 0, 1, 1, 0
tumor_001, 71097, 133853, 1, 1, 1, 1, 1, 0, 0, 0, 0
tumor_001, 72255, 124118, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72805, 124543, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70693, 127577, 0, 0, 0, 0, 1, 0, 1, 1, 1
tumor_001, 49472, 81600, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73280, 124608, 1, 1, 1, 0, 0, 0, 0, 0, 0
tumor_001, 72162, 126169, 1, 1, 1, 1, 1, 0, 1, 0, 0
tumor_001, 70436, 125696, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71136, 126923, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 70787, 124678, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 70906, 125779, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71568, 133103, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 50159, 88173, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 19081, 89059, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 34240, 85568, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73008, 124951, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 55672, 125315, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 17761, 85488, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 31090, 89493, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 68044, 135182, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72848, 122864, 0, 1, 1, 0, 1, 1, 0, 0, 1
tumor_001, 73111, 125022, 1, 1, 1, 1, 1, 0, 0, 0, 0
tumor_001, 72402, 124815, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 75072, 124864, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 31936, 92096, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71420, 129983, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73536, 126528, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 43399, 73809, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71824, 125364, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71955, 123905, 0, 0, 1, 1, 1, 0, 1, 1, 1
tumor_001, 42688, 75456, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72512, 126656, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71920, 124704, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72103, 125936, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 57664, 127168, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71720, 124383, 1, 1, 1, 0, 1, 1, 1, 1, 1
tumor_001, 71058, 143107, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 62675, 120931, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 3258, 129928, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71560, 125521, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 41664, 75584, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 74176, 125632, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72097, 123035, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72754, 123810, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 27968, 65344, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71261, 126214, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71377, 126156, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 74816, 125120, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71569, 124317, 0, 0, 1, 1, 1, 1, 0, 1, 1
tumor_001, 72171, 125756, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 70650, 124696, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_001, 71157, 125406, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71756, 125784, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71205, 126133, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73792, 126784, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 15143, 85077, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70381, 125051, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73024, 130240, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72028, 122766, 0, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 71488, 124635, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 55489, 135968, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 41536, 75456, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70486, 126535, 1, 1, 0, 1, 1, 0, 1, 1, 1
tumor_001, 71179, 125264, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 79668, 92694, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72830, 124951, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71171, 133351, 0, 0, 1, 0, 1, 1, 1, 1, 0
tumor_001, 71407, 125664, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72790, 124338, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72967, 123382, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_001, 73016, 123181, 1, 1, 1, 0, 1, 1, 0, 0, 0
tumor_001, 71677, 125237, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72205, 125672, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 71389, 127489, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 52784, 118659, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71489, 126464, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70899, 127333, 0, 0, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71180, 133557, 0, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 71873, 123579, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 68928, 134464, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73408, 124992, 1, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71326, 124731, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 43584, 82752, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72688, 123889, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73280, 126272, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 16192, 95168, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71552, 132339, 0, 0, 0, 0, 1, 1, 1, 1, 1
tumor_001, 55011, 121777, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72607, 124259, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72411, 124415, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71808, 124896, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72613, 124667, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71697, 126735, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 31465, 112388, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71685, 124807, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71643, 132972, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 72043, 124065, 0, 0, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73139, 123663, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 72986, 124160, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 42977, 119129, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71207, 126664, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73280, 124224, 1, 1, 1, 0, 0, 0, 0, 0, 0
tumor_001, 70875, 124858, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 71872, 124224, 0, 1, 1, 0, 0, 1, 1, 1, 1
tumor_001, 70170, 125036, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 4455, 133216, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72520, 124271, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70863, 124856, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 48186, 79222, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72692, 125549, 1, 1, 1, 1, 1, 0, 1, 0, 0
tumor_001, 71611, 127132, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 70661, 125106, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72256, 129344, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70206, 125468, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 70816, 125975, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70759, 134261, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_001, 32192, 84544, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 73094, 124286, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 70358, 134203, 0, 1, 1, 0, 1, 1, 1, 1, 1
tumor_001, 71319, 127640, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_001, 74944, 126784, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70558, 125559, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 50752, 131999, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 8128, 128064, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71374, 126547, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 6592, 130624, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 27584, 111936, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 28992, 64704, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70704, 125024, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 30656, 111424, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72007, 132005, 0, 0, 1, 0, 1, 1, 0, 1, 0
tumor_001, 71791, 126564, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 71036, 126711, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 70407, 134452, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_001, 73280, 130880, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72209, 123948, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 26944, 67264, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71074, 127504, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70851, 126836, 1, 0, 0, 1, 1, 0, 1, 1, 1
tumor_001, 70854, 133957, 0, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 71261, 125925, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70482, 124240, 0, 0, 0, 0, 1, 1, 0, 0, 0
tumor_001, 70960, 134236, 1, 1, 0, 1, 1, 0, 0, 0, 0
tumor_001, 70897, 124914, 1, 1, 1, 0, 1, 1, 1, 1, 1
tumor_001, 72921, 122925, 0, 1, 1, 0, 1, 1, 0, 0, 0
tumor_001, 71990, 125304, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72963, 124203, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 27840, 76352, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70612, 126436, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 71435, 124835, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71313, 126348, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70634, 124644, 1, 1, 1, 1, 1, 1, 0, 0, 1
tumor_001, 27206, 79371, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72073, 125031, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71199, 126400, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70854, 126593, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 71436, 124468, 0, 0, 1, 1, 1, 1, 1, 1, 1
tumor_001, 40768, 72128, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 48603, 70766, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72638, 123297, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 73024, 127424, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71648, 133226, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_001, 73024, 127552, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 74656, 125171, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72129, 131945, 0, 1, 1, 0, 1, 1, 0, 0, 0
tumor_001, 70515, 124135, 0, 0, 1, 0, 1, 1, 0, 0, 0
tumor_001, 70803, 126008, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70129, 125315, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 70796, 126211, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 70396, 124257, 0, 0, 0, 0, 1, 1, 0, 0, 1
tumor_001, 70573, 124721, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_001, 8128, 127936, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71075, 127082, 1, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 71926, 126027, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 70494, 126136, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71389, 124013, 0, 0, 0, 0, 1, 1, 0, 0, 1
tumor_001, 32960, 69440, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70200, 134148, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_001, 72007, 126196, 1, 1, 1, 1, 1, 1, 1, 0, 0
tumor_001, 71065, 133785, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 70291, 134229, 0, 0, 1, 0, 1, 1, 1, 1, 0
tumor_001, 30656, 70976, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 72458, 124733, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 18514, 79216, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70208, 134090, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_001, 70932, 127810, 1, 0, 0, 1, 1, 0, 1, 0, 0
tumor_001, 37312, 82368, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71342, 126353, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 72203, 123865, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_001, 72738, 122967, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_001, 74944, 123968, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 44399, 114896, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70705, 127587, 0, 0, 0, 0, 1, 0, 1, 1, 0
tumor_001, 72064, 123657, 1, 0, 0, 1, 1, 1, 1, 1, 1
tumor_001, 36288, 102336, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71578, 133038, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 18168, 88478, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71337, 125173, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 47705, 79200, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 71392, 125297, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_001, 71754, 127109, 1, 1, 1, 1, 1, 0, 0, 0, 0
tumor_001, 73011, 123222, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_001, 70720, 133568, 0, 0, 0, 0, 0, 1, 1, 1, 1
tumor_001, 71616, 132160, 0, 0, 0, 0, 0, 1, 1, 1, 1
tumor_001, 73408, 124608, 0, 1, 1, 0, 0, 0, 0, 0, 0
tumor_001, 10688, 127168, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70524, 124288, 0, 1, 0, 0, 1, 1, 0, 0, 0
tumor_001, 72602, 125417, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_001, 19252, 89130, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 34706, 81783, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_001, 70372, 126580, 1, 0, 0, 1, 1, 0, 1, 1, 0
tumor_001, 70851, 127720, 0, 0, 0, 1, 1, 0, 1, 1, 0
